I#,Target,Mode,IP,URL Rating,Domain Rating,Ahrefs Rank,Domains,Ref domains Dofollow,Ref domains Governmental,Ref domains Educational,Ref IPs,Ref SubNets,Linked Domains,Total Backlinks,Backlinks Text,Backlinks NoFollow,Backlinks Redirect,Backlinks Image,Backlinks Frame,Backlinks Form,Backlinks Governmental,Backlinks Educational,Total Keywords,Total Traffic
6216,www.lampefromson.com,subdomains,NA,NA,0.7,67142856,37,13,0,0,47,46,0,430,430,227,0,1,0,0,0,0,1,0
6217,www.crimelaw.org,subdomains,199.34.228.76,NA,4.9,30226699,54,29,0,1,109,84,8,479,478,72,0,55,0,0,0,17,127,21
6218,www.merceddivorce.com,subdomains,192.252.216.194,NA,23,7597378,19,12,0,0,62,46,0,7772,7762,22,10,11,0,0,0,0,0,0
6219,www.cwpmlaw.com,subdomains,100.24.208.97,NA,2.1,46888745,34,8,0,0,41,39,2,753,751,694,2,10,0,0,0,0,38,3
6220,www.goldenvalleylegal.com,subdomains,100.24.208.97,NA,0,120842001,10,2,0,0,10,10,2,69,69,65,0,2,0,0,0,0,33,5
6221,famlawpjms.com,subdomains,160.153.73.68,NA,7,23837580,4,2,0,0,4,4,7,15,15,3,0,10,0,0,0,0,17,0
6222,www.flowers-law.com,subdomains,50.56.176.143,NA,5,28867453,42,3,0,0,15,15,0,5258,5258,5238,0,100,0,0,0,0,0,0
6223,mercedlaw.com,subdomains,35.172.94.1,NA,7,24058042,48,22,0,0,54,52,3,1045,1042,967,3,5,0,0,0,0,97,66
6224,www.mercedbankruptcy.com,subdomains,NA,NA,NA,NA,6,0,0,0,7,7,0,9,9,9,0,1,0,0,0,0,4,0
6225,www.reveleslaw.com,subdomains,104.207.238.33,NA,6,27550187,53,27,0,1,103,86,13,474,474,193,0,3,0,0,0,8,39,37
6226,bannerbower.com,subdomains,184.154.46.42,NA,4.8,30686607,41,17,0,0,92,79,6,5606,5589,873,17,29,0,0,0,0,55,20
6227,redinglegal.com,subdomains,66.155.35.240,NA,0.1,100541219,14,2,0,0,15,15,0,154,154,147,0,6,0,0,0,0,37,3
6228,www.hasslerlegal.com,subdomains,66.155.35.240,NA,3.1,39186795,54,9,0,0,32,31,0,2311,2311,2274,0,9,0,0,0,0,0,0
6229,www.bglawtexas.com,subdomains,66.76.35.31,NA,23,7881985,39,17,0,0,44,40,6,1715,1715,119,0,1557,0,0,0,0,269,78
6230,www.tylerjustice.com,subdomains,208.73.204.131,NA,16,12272453,40,22,0,0,47,44,0,3220,3220,535,0,1656,0,0,0,0,0,0
6231,larrisonlawfirm.com,subdomains,64.91.226.73,NA,12,15321093,60,17,0,0,39,38,24,1296,1050,184,246,9,0,0,0,0,146,41
6232,www.colo-law.com,subdomains,104.16.110.239,NA,22,8050160,176,90,0,1,326,224,295,10835,10564,2136,270,570,0,0,0,67,2954,809
6233,www.kcatty.com,subdomains,98.137.244.30,NA,17,11382065,44,36,0,0,45,36,0,187442,187442,32,0,184126,0,0,0,0,0,0
6234,www.paulmorrisonlaw.com,subdomains,34.192.83.212,NA,6,27396360,64,35,0,0,70,69,63,1322,1322,288,0,12,0,0,0,0,629,195
6235,www.zvtlaw.com,subdomains,104.27.129.132,NA,4,33985568,63,45,0,2,97,67,36,2159,2143,115,16,1,0,0,0,40,100,2
6236,www.quinn.law,subdomains,198.71.233.1,NA,0,142445755,4,0,0,0,5,5,6,7,7,7,0,0,0,0,0,0,18,3
6237,legalatlanta.com,subdomains,104.199.119.213,NA,11,17124994,174,90,0,1,261,224,42,4404,4378,1274,26,110,0,0,0,12,1872,306
6238,www.olathe-lawyer.com,subdomains,64.70.194.114,NA,8,20786588,140,46,0,2,274,183,51,11951,11934,4411,13,12,0,0,0,37,1436,574
6239,www.johnsonmarlowe.com,subdomains,98.129.229.89,NA,9,20713008,35,18,0,1,124,82,3,1225,1225,90,0,2,0,0,0,9,466,188
6240,www.bangslegal.com,subdomains,35.155.142.73,NA,0,104094168,7,1,0,0,7,7,1,88,88,9,0,2,0,0,0,0,0,0
6241,www.kellicooperlaw.com,subdomains,104.31.73.153,NA,5,29173105,22,6,0,1,97,63,5,1716,1716,256,0,2,0,0,0,12,74,139
6242,superior-auto-accident-specialist.business.site,subdomains,NA,NA,92,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243,www.lawyergrills.com,subdomains,NA,NA,0.4,78741189,7,3,0,0,7,7,0,15,15,8,0,1,0,0,0,0,0,0
6244,www.bellpollockinjury.com,subdomains,69.16.226.228,NA,19,9604479,213,143,0,1,215,200,109,4087,4047,3295,16,56,0,0,0,2,1932,1042
6245,kansasmissourilaw.com,subdomains,NA,NA,1.3,55463916,51,28,0,0,52,47,0,215,215,65,0,29,0,0,0,0,0,0
6246,www.olathe-attorney.com,subdomains,104.154.193.186,NA,0.9,62707364,74,33,0,0,42,38,28,5759,5752,3460,7,2268,0,0,0,0,58,6
6247,eliakimgarcialaw.com,subdomains,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,the-superior-auto-accident-attorneys.business.site,subdomains,NA,NA,92,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,dugancampbell.com,subdomains,72.10.33.213,NA,2.4,44415203,27,10,0,0,32,31,4,199,197,92,2,37,0,0,0,0,24,15
6250,injurylawfirmutah.com,subdomains,104.168.161.78,NA,0,109068346,16,5,0,0,17,17,12,244,233,184,11,2,0,0,0,0,75,1
6251,www.polanskylawfirm.com,subdomains,104.27.150.180,NA,6,26351406,22,12,0,2,96,62,0,775,775,127,0,0,0,0,0,11,202,55
6252,www.carterlaw.org,subdomains,104.16.108.239,NA,8,22368941,128,56,0,1,184,139,55,7423,7393,2312,6,576,0,0,0,10,568,216
6253,www.breinjurylaw.com,subdomains,104.198.251.46,NA,9,20686403,19,11,0,1,106,59,0,907,907,9,0,0,0,0,0,20,0,0
6254,www.shaunedwardslaw.com,subdomains,35.246.6.109,NA,0,111853902,5,3,0,0,5,5,3,64,64,4,0,2,0,0,0,0,11,0
6255,www.williamsswee.com,subdomains,100.24.208.97,NA,0.9,62723880,39,9,0,0,48,47,14,8792,8792,1754,0,5,0,0,0,0,240,60
6256,aronberglaw.com,subdomains,35.196.247.55,NA,25,6576596,451,236,0,4,511,422,290,97047,96919,1434,126,16732,2,0,0,40,2282,518
6257,www.personal-injury-nm.com,subdomains,35.246.6.109,NA,2.7,41563813,51,25,0,0,55,54,4,279,277,161,2,14,0,0,0,0,26,42
6258,www.abbottaccidentlawyer.com,subdomains,152.44.40.236,NA,6,26864860,65,22,0,1,102,80,10,4824,4824,4008,0,15,0,0,0,54,11,0
6259,www.eddiedvaldez.com,subdomains,23.235.208.79,NA,0.4,76529456,25,8,0,0,32,30,10,92,92,67,0,6,0,0,0,0,53,121
6260,www.witwerlaw.com,subdomains,104.27.146.199,NA,4.6,31498415,26,14,0,0,30,29,0,4491,4491,4426,0,0,0,0,0,0,168,88
6261,www.boehmerlaw.com,subdomains,35.172.94.1,NA,41,1421916,282,166,0,2,450,289,6,9381,9326,2187,55,66,0,0,0,134,703,361
6262,www.peekgoldstone.com,subdomains,54.83.29.224,NA,19,9583191,47,21,0,0,58,52,18,313,223,150,90,39,0,0,0,0,261,118
6263,www.northcolaw.com,subdomains,104.16.112.239,NA,6,27125954,80,27,0,1,134,101,16,2530,2530,750,0,277,0,0,0,16,141,64
6264,www.dallascarwreck.com,subdomains,198.71.233.163,NA,5,28832946,182,104,0,0,202,193,30,7642,7629,721,11,70,2,0,0,0,672,158
6265,chelpatylaw.com,subdomains,217.160.0.190,NA,0,110559656,14,7,0,0,17,17,6,132,132,108,0,12,0,0,0,0,5,0
6266,greeleyattorneys.com,subdomains,104.16.109.239,NA,9,20412933,107,65,0,1,204,146,46,9776,9654,8407,122,458,0,0,0,5,408,148
6267,www.wolfftriallawyers.com,subdomains,166.62.121.127,NA,19,9702655,62,25,0,0,74,74,2,293,292,175,1,8,0,0,0,0,4,0
6268,www.mcwhirterlaw.com,subdomains,104.199.124.111,NA,31,3806227,313,154,0,1,393,288,106,20434,19905,9314,529,183,0,0,0,19,2227,737
6269,www.greeleydui.com,subdomains,205.251.138.97,NA,2.1,46749307,11,7,0,0,11,11,12,40,40,4,0,0,0,0,0,0,0,0
6270,sautersullivan.com,subdomains,67.202.112.23,NA,9,20293337,57,25,0,0,41,36,39,838,731,258,49,7,0,0,0,0,551,238
6271,www.lawrct.com,subdomains,NA,NA,11,17284940,19,8,0,0,20,20,0,31,31,18,0,1,0,0,0,0,0,0
6272,hamiltonwingo.com,subdomains,151.101.66.159,NA,11,16807545,73,36,0,0,73,71,50,561,533,268,28,68,0,0,0,0,721,319
6273,kaplan-morrell-attorneys-at-law.business.site,subdomains,NA,NA,92,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6274,www.rickydgordon.com,subdomains,64.41.136.49,NA,3,39391978,32,17,0,1,222,117,17,2045,2045,496,0,5,0,0,0,28,69,34
6275,beckerfrench.com,subdomains,107.170.76.104,NA,6,25946236,50,25,0,0,59,57,27,2768,2767,2628,1,8,0,0,0,0,139,30
6276,www.hansenlawyer.com,subdomains,104.16.111.239,NA,2.5,43016658,40,13,0,0,46,46,103,1951,1951,671,0,630,0,0,0,0,48,18
6277,www.murdocklawsc.com,subdomains,NA,NA,0,157086818,2,1,0,0,2,2,0,3,1,0,2,0,0,0,0,0,0,0
6278,casperdetoledo.com,subdomains,35.193.64.5,NA,26,5895658,174,90,0,1,145,138,273,4758,4695,3107,63,720,0,0,0,264,1038,219
6279,caffertylaw.com,subdomains,3.21.68.166,NA,2.2,46081683,69,22,0,0,61,56,39,5405,5258,137,95,100,0,0,0,0,813,294
6280,best-bronx-auto-accident-lawyers.business.site,subdomains,NA,NA,92,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,www.nushajlaw.com,subdomains,184.168.131.241,NA,0.1,95728579,11,8,0,0,6,6,1,27,27,5,0,0,0,0,0,0,0,0
6282,www.langtonlaw.com,subdomains,38.113.1.146,NA,1.6,52150114,24,17,0,0,19,19,1,47,47,9,0,0,0,0,0,0,6,17
6283,tjylaw.com,subdomains,45.33.30.185,NA,0,155617282,5,1,0,0,5,5,4,18,18,16,0,0,0,0,0,0,22,0
6284,www.wilsonelser.com,subdomains,54.83.3.127,NA,58,319491,1328,987,2,15,1556,1050,769,334853,334592,9933,261,12705,0,0,21,140,42779,16929
6285,ouradvocate.com,subdomains,198.71.233.106,NA,1.8,49633211,30,14,0,0,37,34,7,179,139,71,40,27,0,0,0,0,14,2
6286,www.dpweinerlaw.com,subdomains,192.254.206.155,NA,4.5,31685840,61,36,0,1,164,109,92,1819,1818,486,1,52,0,0,0,21,1628,408
6287,barbarelawfirm.com,subdomains,66.155.35.240,NA,0.9,64112746,56,21,0,0,64,62,0,1078,1078,788,0,24,0,0,0,0,127,10
6288,www.shermanabdolaw.com,subdomains,35.246.6.109,NA,0,125186880,7,2,0,0,9,9,7,25,25,21,0,0,0,0,0,0,15,4
6289,www.wyantlaw.com,subdomains,151.101.194.159,NA,4.8,30495281,23,13,0,0,27,27,1,788,779,608,0,3,0,0,0,0,0,0
6290,www.markhurtlawfirm.com,subdomains,98.129.229.247,NA,31,3638966,111,72,0,3,270,134,51,3950,3946,723,0,13,0,0,0,24,740,116
6291,guestbrady.com,subdomains,NA,NA,14,13149330,120,68,0,1,165,143,0,835,806,242,1,37,18,0,0,4,339,112
6292,law-office.net,subdomains,160.153.136.3,NA,4.7,30996963,15,8,0,1,83,54,15,1224,1224,9,0,0,0,0,0,30,5,0
6293,millerandharrison.com,subdomains,52.24.184.195,NA,6,27318733,57,30,0,1,175,115,7,3360,3360,364,0,22,0,0,0,31,137,54
6294,www.jbentleylaw.com,subdomains,104.16.112.239,NA,3.2,38329234,54,26,0,0,35,35,36,2082,2082,885,0,749,0,0,0,0,71,2
6295,injurylaw.com,subdomains,NA,NA,7,23602673,25,11,0,0,25,25,0,38,38,22,0,0,0,0,0,0,48,2
6296,www.bbrattorneys.com,subdomains,35.246.6.109,NA,2.4,43825059,8,5,0,0,9,9,2,24,24,8,0,2,0,0,0,0,28,24
6297,manmaxlaw.com,subdomains,104.27.156.99,NA,9,20649697,44,20,0,0,49,47,5,1343,1338,250,0,1036,0,0,0,0,6,0
6298,www.larryvroberts.com,subdomains,198.185.159.145,NA,0.4,78388515,41,9,0,0,34,31,14,1850,1724,1693,87,2,0,0,0,0,30,15
6299,www.reachlawjc.com,subdomains,104.16.108.239,NA,0.9,63636781,12,3,0,0,13,13,12,611,611,103,0,321,0,0,0,0,99,26
6300,maliklawco.com,subdomains,166.62.121.127,NA,1.5,53489868,10,3,0,0,13,13,61,52,52,49,0,2,0,0,0,0,95,38
6301,www.hsdlaw.com,subdomains,159.135.5.141,NA,15,12429332,130,68,1,0,146,132,12,6361,6361,3661,0,473,0,0,3,0,743,225
6302,www.solutionnowlawfirm.com,subdomains,159.135.6.83,NA,20,9295802,41,29,0,0,43,41,10,682,659,294,23,189,0,0,0,0,29,6
6303,www.vanderwalde.com,subdomains,64.70.194.125,NA,16,11810994,131,76,0,1,190,164,37,6099,6094,1030,5,74,0,0,0,20,790,176
6304,www.leegrouplaw.com,subdomains,45.40.155.175,NA,6,27897914,11,9,0,1,100,58,0,1001,1001,2,0,1,0,0,0,49,0,0
6305,www.afglaw.com,subdomains,107.180.55.9,NA,3.1,38679567,32,11,0,0,37,35,2,899,899,326,0,4,0,0,0,0,33,7
6306,burifunston.com,subdomains,205.147.88.159,NA,13,14704907,54,25,0,0,100,86,9,1707,1706,1448,1,5,0,0,0,0,67,31
6307,www.mendezsanchezlaw.com,subdomains,198.185.159.144,NA,1.8,49109738,7,2,0,0,7,7,1,44,40,37,0,0,0,0,0,0,22,13
6308,www.banalaw.com,subdomains,35.202.243.74,NA,12,15245252,110,72,0,11,126,120,23,2170,2125,191,40,9,0,0,0,92,1082,170
6309,www.injuryjusticeattorney.com,subdomains,67.227.214.170,NA,14,13686804,143,72,0,1,261,179,35,72608,72591,31392,6,127,3,0,0,22,425,85
6310,downtownlalaw.com,subdomains,108.163.254.214,NA,37,1990167,646,465,1,2,630,472,278,9121,9055,1832,7,2110,15,0,3,58,10491,3058
6311,www.victimslawyer.com,subdomains,13.227.223.113,NA,43,1170870,785,474,1,13,1117,767,275,57446,57389,29183,24,4898,2,0,1,148,9360,1787
6312,www.roundrock-divorce-lawyer.com,subdomains,198.71.188.149,NA,1.4,54113887,38,5,0,1,13,12,0,1150,1150,1140,0,41,0,0,0,2,0,0
6313,www.millermillerlaw.com,subdomains,104.16.108.239,NA,35,2465935,245,118,0,0,216,198,234,9710,9682,4088,28,2117,0,0,0,0,3625,1788
6314,www.uber-lyft-accident-lawyer-los-angeles.com,subdomains,107.180.26.186,NA,0.1,101544860,2,1,0,0,2,2,0,2,2,1,0,1,0,0,0,0,0,0
6315,www.salvilegal.com,subdomains,192.254.147.113,NA,11,16994147,183,95,0,1,295,224,189,29180,27577,2956,1591,135,0,0,0,12,1573,332
6316,www.kornberglawfirm.com,subdomains,67.227.172.56,NA,34,2910328,498,332,0,6,453,419,107,15084,14987,6190,11,133,0,0,0,28,860,122
6317,amichiganattorney.com,subdomains,160.153.136.3,NA,0,153225428,5,2,0,0,7,7,0,34,34,28,0,0,0,0,0,0,0,0
6318,www.jjwlawva.com,subdomains,198.185.159.144,NA,2,47680769,30,9,0,0,33,32,20,447,340,58,79,124,0,0,0,0,53,8
6319,www.herbertmaxey.com,subdomains,104.196.240.6,NA,5,29388918,117,33,0,1,175,124,39,5395,5394,3201,0,18,0,0,0,16,114,12
6320,www.sepulvedalawgroup.com,subdomains,104.18.61.249,NA,11,16268594,69,11,0,0,77,72,18,366,366,206,0,1,0,0,0,0,240,9
6321,www.nealdnielsen.com,subdomains,66.198.240.56,NA,9,19718687,27,12,0,0,26,26,0,214,214,49,0,8,0,0,0,0,0,0
6322,www.freemandunn.com,subdomains,104.16.112.239,NA,4.1,33495923,94,28,0,0,74,71,36,6139,6137,1686,2,3648,0,0,0,0,199,72
6323,www.azizilawfirm.com,subdomains,104.24.123.157,NA,23,7617074,171,100,1,1,310,229,113,15389,15376,4829,3,110,10,0,2,15,3105,877
6324,lacitylaw.com,subdomains,107.180.3.176,NA,4.2,33337139,44,11,0,0,54,52,29,342,342,260,0,0,0,0,0,0,395,52
6325,www.scottmageelaw.com,subdomains,64.70.194.125,NA,5,29965341,32,14,0,1,112,74,15,2100,2100,41,0,1,0,0,0,12,244,78
6326,www.roundrockcriminaldefenselawyer.com,subdomains,64.70.194.125,NA,2.9,40215752,47,17,0,0,45,44,27,2522,2522,91,0,5,0,0,0,0,149,88
6327,www.pbrownlaw.com,subdomains,167.68.37.214,NA,3.5,36791529,24,10,0,1,73,55,1,356,356,50,0,5,0,0,0,2,0,0
6328,www.lrfamilylawtx.com,subdomains,104.16.108.239,NA,4.4,32044404,21,11,0,0,72,50,18,1449,1449,284,0,591,0,0,0,0,113,90
6329,www.coldwellbanker.com,subdomains,152.195.52.208,NA,82,9319,12220,9615,8,55,9449,5907,9,3095487,2896281,211439,118935,166464,79850,13,23,148,1249907,1704389
6330,www.855mikewins.com,subdomains,35.222.183.77,NA,29,4405180,224,114,0,3,509,311,144,7475,7426,4197,0,424,48,0,0,69,4479,3513
6331,www.mzr.com,subdomains,74.208.236.115,NA,9,20173598,71,48,0,3,174,140,1,1240,1238,349,0,7,2,0,0,11,0,0
6332,kingsportlaw.com,subdomains,45.79.156.250,NA,10,18471958,14,4,0,0,17,17,3,129,83,24,14,12,0,0,0,0,62,50
6333,www.tdlaw.com,subdomains,104.16.112.239,NA,2,47734698,95,39,0,0,73,71,33,6194,6192,5141,2,268,0,0,0,0,131,63
6334,www.hoeppnerlaw.com,subdomains,198.185.159.145,NA,3.4,37353210,16,10,0,1,101,57,2,798,792,18,0,1,0,0,0,28,21,0
6335,danielbminor.com,subdomains,NA,NA,3.5,36891466,12,4,0,0,12,11,0,35,35,11,0,1,0,0,0,0,25,15
6336,andylawattorney.com,subdomains,35.172.94.1,NA,0.2,86011492,12,1,0,0,15,15,3,369,369,365,0,0,0,0,0,0,38,14
6337,www.meardonlaw.com,subdomains,NA,NA,18,10622936,70,43,0,0,76,75,0,3129,3129,627,0,8,0,0,0,0,417,168
6338,www.spiveykingandspiveyllp.com,subdomains,100.24.208.97,NA,0.5,74798969,16,3,0,0,17,17,6,96,96,80,0,3,0,0,0,0,137,200
6339,www.bonvillelaw.com,subdomains,50.115.19.181,NA,0.1,101459372,24,10,0,0,26,26,3,1071,1071,1016,0,0,0,0,0,0,0,0
6340,franciscoharr.com,subdomains,205.147.88.159,NA,0,140839183,20,2,0,0,24,22,4,1308,1308,1304,0,4,0,0,0,0,42,108
6341,www.ferocilaw.com,subdomains,35.229.52.189,NA,0,117611145,9,2,0,0,11,11,0,349,349,343,0,0,0,0,0,0,0,0
6342,www.thetaylorlawoffice.com,subdomains,100.24.208.97,NA,0,117674826,18,3,0,0,19,17,4,254,254,249,0,2,0,0,0,0,73,42
6343,wwmgs.com,subdomains,NA,NA,11,16499311,77,43,0,0,140,139,0,742,742,423,0,30,0,0,0,0,368,80
6344,www.saginawlaw.com,subdomains,71.89.128.43,NA,0.2,85858144,10,4,0,0,13,13,1,44,44,18,0,1,0,0,0,0,3,0
6345,www.kalmanssonlaw.com,subdomains,198.185.159.144,NA,10,18780734,27,15,0,1,136,79,5,1915,1618,153,0,1,0,0,0,16,100,4
6346,www.toddeast.com,subdomains,100.24.208.97,NA,28,4820455,274,159,1,0,292,161,4,6983,6983,6295,0,9,0,0,2,0,143,94
6347,robertbateslaw.com,subdomains,198.71.232.3,NA,0.3,80059944,4,1,0,0,5,5,8,6,6,5,0,0,0,0,0,0,15,0
6348,tnvaattorney.com,subdomains,172.104.211.50,NA,24,7212016,35,16,0,1,132,81,65,3554,3554,337,0,5,0,0,0,99,250,233
6349,www.iowalegalaid.org,subdomains,NA,NA,63,199536,1080,897,19,21,929,769,0,8575,8561,1677,14,76,0,0,1235,198,58057,21796
6350,luplowlaw.net,subdomains,199.167.131.48,NA,0,118310923,9,1,0,0,11,10,5,50,31,29,19,0,0,0,0,0,22,1
6351,www.caveattorneys.com,subdomains,64.41.158.111,NA,8,21740219,48,27,0,1,234,123,32,7332,7326,1009,6,16,0,0,0,178,302,127
6352,www.keithhopsonatty.com,subdomains,45.79.223.227,NA,6,26669012,25,11,0,0,24,24,4,65,65,42,0,4,0,0,0,0,42,21
6353,riziklaw.com,subdomains,66.155.35.240,NA,3.8,35067152,68,37,0,1,73,72,0,523,521,208,2,15,0,0,0,6,44,19
6354,dbruceshinelaw.com,subdomains,NA,NA,6,27606460,24,8,0,0,28,27,0,1409,1409,1393,0,6,0,0,0,0,23,5
6355,www.houstoncaraccidentlawyers.org,subdomains,68.65.120.182,NA,24,7416990,109,72,1,0,124,113,61,76026,75987,106,5,34,0,0,4,0,3259,1511
6356,thegosslawfirm.com,subdomains,34.71.54.246,NA,4.3,32537298,47,24,0,0,42,42,57,960,949,42,11,28,0,0,0,0,346,38
6357,www.tnaccidentlawyers.com,subdomains,104.16.109.239,NA,7,22979819,70,37,0,0,80,76,105,3230,3228,1826,2,1291,0,0,0,0,316,72
6358,www.accidentinjurylawyerhouston.com,subdomains,35.246.6.109,NA,0.4,79281906,16,4,0,0,14,14,11,27,27,18,0,0,0,0,0,0,46,11
6359,www.granadosandassociates.com,subdomains,192.124.249.59,NA,0.3,80608809,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6360,flinjury.com,subdomains,160.153.90.162,NA,10,17598191,192,49,0,0,207,179,67,1055,958,544,97,11,0,0,0,0,69,28
6361,www.grubblawfirm.com,subdomains,104.16.108.239,NA,1.7,50725277,88,18,0,1,55,53,8,2556,2549,1611,7,848,0,0,0,1,57,14
6362,rockycannonlaw.com,subdomains,NA,NA,3,39526137,16,12,0,1,74,51,0,366,366,5,0,16,0,0,0,2,256,29
6363,www.gillilandlaw.com,subdomains,NA,NA,3,39902501,12,5,0,1,85,57,0,795,795,180,0,0,0,0,0,5,12,5
6364,www.romangaynor.com,subdomains,64.70.194.132,NA,30,4077863,121,71,0,1,219,159,58,3370,3278,1303,92,43,0,0,0,3,1039,210
6365,www.seanlynnlaw.com,subdomains,50.195.83.25,NA,2,47321621,17,7,0,0,18,18,10,32,32,20,0,1,0,0,0,0,86,36
6366,www.bryancaulfield.com,subdomains,64.70.194.128,NA,1,61554555,49,19,0,0,60,58,51,535,533,237,2,11,0,0,0,0,172,26
6367,jameswboydlawfirm.com,subdomains,66.155.35.240,NA,0.2,90325667,14,7,0,0,13,13,0,520,518,154,2,0,0,0,0,0,9,0
6368,careyandleisure.com,subdomains,45.55.48.196,NA,11,17270862,145,93,0,0,153,136,93,6106,6069,1497,29,151,4,0,0,0,1224,522
6369,www.northcountylegalcenter.com,subdomains,207.198.127.74,NA,NA,NA,4,0,0,0,3,3,6,4,4,4,0,0,0,0,0,0,18,0
6370,www.arvanitislawgroup.com,subdomains,35.246.6.109,NA,NA,NA,7,0,0,0,8,8,0,18,16,16,2,2,0,0,0,0,0,0
6371,www.hallenlawfirm.com,subdomains,104.16.108.239,NA,1.9,48924348,48,20,0,0,51,51,24,9133,9132,2356,1,30,0,0,0,0,90,18
6372,www.ashtonandersonlaw.com,subdomains,NA,NA,1.6,52125001,20,9,0,0,45,35,0,126,126,47,0,1,0,0,0,0,44,9
6373,mss.law,subdomains,68.66.213.108,NA,5,29209291,68,30,0,1,70,69,4,4310,4306,3213,4,92,0,0,0,1,466,141
6374,www.rjmauro.com,subdomains,23.111.174.144,NA,3,39499360,17,8,0,0,19,19,2,149,149,127,0,0,0,0,0,0,10,9
6375,www.muradandmuradlaw.com,subdomains,205.147.88.151,NA,0,106559322,28,7,0,0,34,34,11,2550,2550,2523,0,10,0,0,0,0,102,98
6376,kalilandeisenhut.com,subdomains,184.168.131.241,NA,0.3,80610662,43,5,0,0,18,18,1,837,837,731,0,3,0,0,0,0,0,0
6377,braulicklawfirm.com,subdomains,184.168.131.241,NA,0,153316550,6,1,0,0,10,9,1,75,75,74,0,0,0,0,0,0,0,0
6378,www.ocgov.net,subdomains,70.35.192.53,NA,54,451120,823,622,7,15,681,585,438,23046,22992,1199,53,132,0,0,142,46,18969,10070
6379,www.hiltonlawny.com,subdomains,66.155.35.240,NA,0.8,64812430,7,3,0,0,9,8,0,137,137,122,0,0,0,0,0,0,0,0
6380,www.serviceandjustice.com,subdomains,35.202.199.195,NA,7,22709351,84,51,0,1,105,98,42,333,326,110,7,46,0,0,0,5,1102,315
6381,www.gabrielsonlaw.com,subdomains,104.16.109.239,NA,13,14316787,123,54,0,1,201,154,62,3916,3916,689,0,2057,0,0,0,10,284,37
6382,www.quinlivan.com,subdomains,104.16.108.239,NA,15,12457151,99,59,0,0,109,105,27,7629,7628,6252,1,989,0,0,0,0,696,246
6383,www.lawbingham.com,subdomains,NA,NA,1.8,49933187,5,5,0,0,4,4,0,783,783,0,0,0,0,0,0,0,0,0
6384,www.thesolimanfirm.com,subdomains,198.49.23.145,NA,2.5,43345490,126,20,0,1,65,41,49,497,438,206,12,0,0,0,0,1,187,46
6385,www.laventlaw.com,subdomains,35.196.112.106,NA,46,933531,412,290,1,9,530,425,231,21392,21374,3122,9,93,0,0,1,103,3609,3815
6386,girgislawfirm.com,subdomains,198.71.233.87,NA,8,21287297,153,121,0,1,209,176,37,2184,2183,239,1,9,0,0,0,3,89,18
6387,myautoaccidentattorney.net,subdomains,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6388,www.kmlltdlaw.com,subdomains,104.16.110.239,NA,4.7,30978136,98,41,0,0,65,64,139,28719,28712,2961,5,745,0,0,0,0,2043,217
6389,attorneys-illinois.com,subdomains,50.116.118.68,NA,14,13817503,130,60,0,1,300,182,47,25558,25552,2101,6,39,0,0,0,82,917,119
6390,www.canning-law.com,subdomains,192.254.206.155,NA,8,21297386,19,9,0,1,176,88,26,2388,2388,20,0,10,0,0,0,65,101,11
6391,www.perazzolaw.com,subdomains,64.41.159.156,NA,26,6020610,96,50,0,2,340,172,28,5656,5613,856,27,271,14,0,0,50,2360,319
6392,leahylawfirm.com,subdomains,104.16.110.239,NA,1.9,48469773,91,36,0,0,69,68,13,24004,23999,1822,1,554,0,0,0,0,35,6
6393,fredbeerlaw.com,subdomains,66.155.35.240,NA,2.6,42081905,33,11,0,0,39,37,1,397,397,196,0,8,0,0,0,0,24,0
6394,www.elginlawyer.com,subdomains,167.68.37.150,NA,1.3,56001654,29,13,0,0,32,30,10,4170,4170,133,0,2052,0,0,0,0,56,38
6395,themorrislawgroup.com,subdomains,107.180.54.187,NA,12,15226193,97,55,0,1,168,143,20,18953,18953,263,0,44,0,0,0,4,253,92
6396,the-strong-auto-accident-lawyers-for-riverside.business.site,subdomains,NA,NA,92,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,www.northernillinoislegalteam.com,subdomains,104.16.110.239,NA,3.2,38052235,39,16,0,1,44,43,50,11150,11047,144,103,2,0,0,0,1,805,312
6398,www.doyenlawgroup.com,subdomains,69.167.176.7,NA,3.8,34905642,29,11,0,0,28,28,36,4301,4300,56,1,21,0,0,0,0,176,29
6399,www.sachslawyers.com,subdomains,192.169.221.188,NA,3,39709137,44,14,0,0,48,46,36,148,142,117,6,12,0,0,0,0,452,160
6400,www.mirandolacriminaldefense.com,subdomains,50.116.118.68,NA,4.9,30203483,32,13,0,1,164,95,71,1500,1500,64,0,8,0,0,0,13,1306,110
